date,symbol,action,price,quantity,cost
2021-08-31,1211.HK,sell,85.0877685546875,263.1592613519313,22.39163432293565
2021-08-31,3690.HK,sell,249.0,61.608371249951695,15.340484441237972
2021-08-31,0857.HK,buy,2.3619627952575684,7821.128991487493,18.473215694803805
2021-08-31,3988.HK,buy,1.9575895071029663,9436.715730123773,18.473215694803805
2021-08-31,1211.HK,buy,85.0877685546875,217.10777011305362,18.473215694803805
2021-08-31,0175.HK,buy,25.989774703979492,710.7878350317224,18.473215694803805
2021-08-31,0939.HK,buy,4.013871669769287,4602.343376828892,18.473215694803805
2021-09-30,0857.HK,sell,2.675208568572998,7821.128991487493,20.92315129394203
2021-09-30,3988.HK,sell,1.979101538658142,9436.715730123773,18.67621862136745
2021-09-30,1211.HK,sell,78.4978256225586,217.10777011305362,17.042487879637022
2021-09-30,0175.HK,sell,20.671581268310547,710.7878350317224,14.69310849638476
2021-09-30,0939.HK,sell,3.9853029251098633,4602.343376828892,18.34173252203619
2021-09-30,3988.HK,buy,1.979101538658142,9058.476829718697,17.9276454315954
2021-09-30,0388.HK,buy,429.31787109375,41.758442027866444,17.9276454315954
2021-09-30,0857.HK,buy,2.675208568572998,6701.401020541106,17.9276454315954
2021-09-30,0883.HK,buy,5.729220390319824,3129.159677970534,17.9276454315954
2021-09-30,0005.HK,buy,31.391450881958008,571.0996124075034,17.9276454315954
2021-11-30,3988.HK,sell,1.9432482719421387,9058.476829718697,17.60286944577876
2021-11-30,0388.HK,sell,384.7575988769531,41.758442027866444,16.06687788748434
2021-11-30,0857.HK,sell,2.457712411880493,6701.401020541106,16.47011646517248
2021-11-30,0883.HK,sell,5.04434871673584,3129.159677970534,15.784572606032198
2021-11-30,0005.HK,sell,32.92461395263672,571.0996124075034,18.80323426701751
2021-11-30,1211.HK,buy,98.97833251953125,171.3658913704915,16.96151017857438
2021-11-30,0857.HK,buy,2.457712411880493,6901.340489059277,16.96151017857438
2021-11-30,3988.HK,buy,1.9432482719421387,8728.431885660473,16.96151017857438
2021-11-30,2382.HK,buy,228.65110778808594,74.18074787677969,16.96151017857438
2021-11-30,0005.HK,buy,32.92461395263672,515.1620062417176,16.96151017857438
2021-12-31,1211.HK,sell,86.1214828491211,171.3658913704915,14.758284674588133
